subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
688,1,86,16,60,16,180,25,109,25,0.61,0.23,0.19,0.05,0.05,0.16,86,15,17.00,16.30,0.48,0.81,4.53,6.41,0.86,15.86,0.55,0.45,4.05,1.42,0.08,0.58,0.12,0.06,0.18
759,1,122,23,89,23,254,33,144,33,0.57,0.23,0.19,0.09,0.28,0.38,122,16,17.50,18.70,0.48,0.92,5.41,7.65,0.87,18.16,0.62,0.66,13.78,2.62,0.15,0.53,0.15,0.10,0.25
753,1,80,15,53,13,170,18,86,16,0.51,0.19,0.19,0.00,0.00,0.00,80,18,17.80,17.40,0.47,0.91,4.34,6.14,0.85,15.20,0.62,0.65,8.45,2.06,0.15,0.60,0.09,0.09,0.19
910,1,75,12,50,12,141,20,80,20,0.57,0.25,0.16,0.21,0.84,0.65,75,15,17.70,17.60,0.53,0.88,4.47,6.32,0.87,16.85,0.62,0.74,10.32,2.27,0.17,0.52,0.16,0.10,0.26
814,1,80,9,50,9,151,12,82,12,0.54,0.15,0.11,0.12,0.25,0.35,80,15,17.40,16.80,0.53,0.87,4.60,6.51,0.87,17.21,0.61,0.56,5.06,1.59,0.11,0.59,0.18,0.10,0.28
673,1,67,7,39,7,134,11,63,11,0.47,0.17,0.10,0.07,0.07,0.19,67,17,17.70,15.70,0.50,0.87,4.09,5.79,0.86,15.03,0.62,0.43,2.57,1.13,0.10,0.66,0.17,0.10,0.27
581,1,32,7,18,7,54,8,29,8,0.54,0.28,0.22,0.00,0.00,0.00,32,18,16.30,16.90,0.59,0.88,3.08,4.35,0.87,13.21,0.62,0.83,4.17,1.44,0.17,0.53,0.14,0.07,0.21
720,1,47,7,30,7,87,8,44,8,0.51,0.18,0.15,0.10,0.10,0.22,47,16,15.80,17.60,0.54,0.85,3.56,5.04,0.86,14.07,0.68,0.70,4.90,1.57,0.16,0.62,0.14,0.11,0.25
574,1,67,13,47,12,127,17,74,16,0.58,0.22,0.19,0.20,0.40,0.45,67,14,16.90,16.80,0.53,0.86,4.20,5.95,0.87,15.94,0.64,0.80,6.40,1.79,0.11,0.58,0.23,0.09,0.32
532,1,59,8,38,8,116,9,68,9,0.59,0.13,0.14,0.13,0.39,0.44,59,18,16.80,18.00,0.51,0.86,3.87,5.48,0.86,14.52,0.56,0.57,7.35,1.92,0.19,0.50,0.13,0.10,0.24
818,1,41,5,25,5,66,5,36,5,0.55,0.14,0.12,0.00,0.00,0.00,41,15,16.10,17.60,0.62,0.85,3.57,5.05,0.89,16.01,0.69,0.60,3.60,1.34,0.17,0.63,0.08,0.11,0.19
842,1,65,9,42,9,113,15,67,15,0.59,0.22,0.14,0.07,0.07,0.19,65,16,18.20,17.30,0.58,0.91,4.32,6.11,0.88,17.55,0.63,0.64,5.79,1.70,0.13,0.60,0.15,0.10,0.25
740,1,40,5,23,5,60,6,30,6,0.50,0.20,0.12,0.12,0.12,0.25,40,18,17.10,17.90,0.67,0.90,3.65,5.16,0.90,17.96,0.77,0.88,6.12,1.75,0.23,0.62,0.23,0.03,0.27
571,1,45,8,29,8,89,9,48,9,0.54,0.19,0.18,0.17,0.33,0.41,45,17,16.50,18.10,0.51,0.89,3.37,4.77,0.85,12.83,0.60,0.67,5.33,1.63,0.17,0.48,0.15,0.02,0.17
886,1,71,12,44,10,151,12,82,10,0.54,0.12,0.17,0.04,0.04,0.15,71,18,17.50,17.60,0.47,0.89,4.09,5.78,0.85,14.49,0.54,0.52,6.26,1.77,0.15,0.56,0.11,0.09,0.20
665,1,84,11,55,10,176,17,94,16,0.53,0.17,0.13,0.18,0.53,0.51,84,17,17.40,17.90,0.48,0.86,4.48,6.33,0.86,15.70,0.59,0.71,8.47,2.06,0.13,0.61,0.15,0.09,0.23
