subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
241,1,29,6,26,6,37,6,30,6,0.81,0.20,0.21,0.06,0.06,0.17,29,29,29,29,0.78,0.78,3.37,4.77,0.93,23.24,0.87,0.83,12.50,2.50,0.50,0.88,0.13,0.00,0.13
242,1,39,5,35,4,48,7,42,4,0.88,0.10,0.13,0.04,0.04,0.14,39,39,39,39,0.81,0.81,3.98,5.63,0.95,31.34,0.83,0.83,16.67,2.89,0.48,0.71,0.17,0.07,0.24
243,1,65,16,58,13,98,26,75,14,0.77,0.19,0.25,0.13,0.66,0.57,65,35,38.20,36.90,0.66,0.70,4.64,6.57,0.91,22.24,0.77,0.68,17.79,2.98,0.35,0.84,0.13,0.08,0.21
246,1,39,6,35,5,50,7,43,5,0.86,0.12,0.15,0.09,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,0.74,12.57,2.51,0.40,0.80,0.09,0.14,0.23
248,1,57,8,52,6,94,8,81,6,0.86,0.07,0.14,0.02,0.02,0.10,57,38,38.10,37.80,0.61,0.76,4.16,5.88,0.89,17.92,0.64,0.62,17.89,2.99,0.36,0.62,0.14,0.05,0.19
249,1,51,3,47,2,71,4,65,3,0.92,0.05,0.06,0.00,0.00,0.00,51,37,39.40,37.30,0.72,0.74,4.28,6.05,0.92,23.85,0.72,0.78,19.53,3.12,0.38,0.55,0.15,0.11,0.26
251,1,26,3,22,3,37,3,31,3,0.84,0.10,0.12,0.04,0.04,0.15,26,26,26,26,0.70,0.70,3.02,4.27,0.90,16.05,0.71,0.65,9.78,2.21,0.48,0.75,0.06,0.06,0.13
252,1,33,5,29,4,39,6,33,5,0.85,0.15,0.15,0.04,0.04,0.15,33,33,33,33,0.85,0.85,3.74,5.28,0.95,34.89,0.88,0.83,15.70,2.80,0.58,1.00,0.15,0.00,0.15
253,1,41,7,38,6,55,11,46,8,0.84,0.17,0.17,0.04,0.04,0.14,41,38,38.00,38.80,0.75,0.76,3.91,5.53,0.93,23.74,0.83,0.79,15.04,2.74,0.41,0.90,0.11,0.11,0.22
254,1,35,4,31,3,48,6,43,4,0.90,0.09,0.11,0.00,0.00,0.00,35,35,35,35,0.73,0.73,3.57,5.05,0.92,20.61,0.72,0.67,10.67,2.31,0.37,0.89,0.12,0.05,0.16
256,1,33,5,29,4,41,8,33,6,0.80,0.18,0.15,0.06,0.06,0.17,33,33,33,33,0.80,0.80,3.64,5.15,0.94,27.59,0.88,0.83,12.50,2.50,0.45,0.88,0.18,0.03,0.21
257,1,28,5,25,4,35,6,29,4,0.83,0.14,0.18,0.00,0.00,0.00,28,28,28,28,0.80,0.80,3.35,4.73,0.94,24.60,0.86,0.88,12.25,2.47,0.48,0.75,0.21,0.07,0.28
258,1,35,10,30,7,49,13,40,8,0.82,0.20,0.29,0.04,0.04,0.15,35,35,35,35,0.71,0.71,3.54,5.00,0.91,19.55,0.75,0.74,12.57,2.51,0.42,0.70,0.10,0.07,0.17
260,1,41,13,36,10,51,15,40,11,0.78,0.28,0.32,0.05,0.05,0.16,41,41,40.40,41.00,0.80,0.82,4.06,5.74,0.94,30.76,0.90,0.89,15.21,2.76,0.42,0.87,0.12,0.03,0.15
261,1,51,13,48,12,72,15,60,13,0.83,0.22,0.25,0.10,0.30,0.39,51,39,38.50,36.50,0.71,0.78,4.25,6.01,0.92,23.03,0.80,0.73,16.13,2.84,0.37,0.80,0.17,0.15,0.32
263,1,47,9,44,8,62,11,56,8,0.90,0.14,0.19,0.12,0.48,0.49,47,41,38.90,39.30,0.76,0.82,4.22,5.97,0.93,26.71,0.79,0.79,20.48,3.20,0.46,0.70,0.11,0.11,0.21
264,1,26,4,23,4,33,5,28,5,0.85,0.18,0.15,0.11,0.21,0.32,26,26,26,26,0.79,0.79,3.20,4.53,0.93,22.27,0.82,0.79,11.84,2.43,0.54,0.80,0.11,0.04,0.14
265,1,47,6,42,5,66,9,52,7,0.79,0.13,0.13,0.04,0.04,0.15,47,39,38.20,39.70,0.71,0.78,4.09,5.79,0.92,22.45,0.81,0.78,14.09,2.65,0.35,0.80,0.15,0.17,0.33
