subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
602,1,44,10,31,10,83,11,46,11,0.55,0.24,0.23,0.40,0.80,0.63,44,31,30.10,31.10,0.53,0.62,3.42,4.83,0.86,13.36,0.67,1.00,5.00,1.58,0.11,0.63,0.15,0.07,0.22
647,1,65,10,43,9,131,16,61,15,0.47,0.25,0.15,0.14,0.29,0.38,65,30,32.70,30.20,0.50,0.62,4.02,5.68,0.86,14.73,0.70,0.71,7.14,1.89,0.16,0.62,0.15,0.07,0.21
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1,55,3,34,3,95,5,46,5,0.48,0.11,0.05,0.00,0.00,0.00,55,35,35.40,35.80,0.58,0.70,3.99,5.64,0.88,16.48,0.74,0.86,5.14,1.60,0.13,0.75,0.15,0.09,0.24
521,1,53,9,33,9,136,25,71,25,0.52,0.35,0.17,0.25,0.75,0.61,53,24,30.40,32.50,0.39,0.56,3.21,4.54,0.81,11.12,0.46,0.83,8.33,2.04,0.14,0.35,0.10,0.06,0.15
749,1,80,12,53,12,163,16,79,16,0.48,0.20,0.15,0.12,0.24,0.34,80,37,37.30,33.80,0.49,0.69,4.43,6.27,0.86,15.83,0.67,0.76,9.94,2.23,0.16,0.62,0.13,0.09,0.22
913,1,56,8,35,8,98,10,48,10,0.49,0.21,0.14,0.00,0.00,0.00,56,32,35.60,36.60,0.57,0.64,4.00,5.66,0.88,16.31,0.73,0.88,6.12,1.75,0.15,0.63,0.17,0.06,0.23
773,1,38,3,21,3,92,3,37,3,0.40,0.08,0.08,0.12,0.12,0.25,38,25,28.80,27.80,0.41,0.50,2.80,3.96,0.80,10.04,0.57,0.62,3.12,1.25,0.14,0.69,0.14,0.08,0.22
849,1,34,3,19,3,56,3,24,3,0.43,0.12,0.09,0.00,0.00,0.00,34,31,31.60,31.30,0.61,0.62,3.21,4.54,0.88,14.10,0.79,1.00,3.00,1.22,0.12,0.73,0.33,0.08,0.42
885,1,49,5,29,4,88,5,43,4,0.49,0.09,0.10,0.00,0.00,0.00,49,31,34.50,32.90,0.56,0.62,3.69,5.22,0.87,14.87,0.67,0.83,4.17,1.44,0.12,0.60,0.19,0.05,0.23
785,1,41,5,24,5,72,5,36,5,0.50,0.14,0.12,0.20,0.20,0.32,41,35,32.50,30.40,0.57,0.70,3.42,4.83,0.87,14.11,0.67,1.00,5.00,1.58,0.14,0.67,0.17,0.03,0.19
525,1,48,5,30,4,95,6,48,5,0.51,0.10,0.10,0.00,0.00,0.00,48,32,32.40,28.90,0.51,0.64,3.48,4.92,0.85,13.19,0.62,0.75,4.50,1.50,0.12,0.54,0.19,0.06,0.25
846,1,49,6,28,6,82,8,41,8,0.50,0.20,0.12,0.00,0.00,0.00,49,34,34.50,33.60,0.60,0.68,3.83,5.41,0.88,16.38,0.68,0.75,4.50,1.50,0.15,0.75,0.15,0.05,0.20
697,1,59,9,36,8,115,12,65,11,0.57,0.17,0.15,0.00,0.00,0.00,59,33,33.30,33.30,0.51,0.64,3.89,5.50,0.86,14.65,0.55,0.88,6.12,1.75,0.11,0.39,0.15,0.11,0.26
656,1,54,10,37,10,134,18,67,18,0.50,0.27,0.19,0.21,0.64,0.57,54,32,28.50,29.30,0.40,0.59,3.30,4.66,0.81,11.46,0.55,0.86,10.29,2.27,0.18,0.48,0.10,0.12,0.22
689,1,3,0,3,0,3,0,3,0,1.00,0.00,0.00,0,0,0,3,3,3,3,1.00,1.00,1.22,1.73,1.00,NaN,1.00,0,0,0,0.00,1.00,0.33,0.00,0.33
519,1,57,6,35,6,120,11,56,11,0.47,0.20,0.11,0.21,0.64,0.57,57,27,31.30,31.40,0.47,0.60,3.68,5.20,0.84,13.37,0.62,0.71,7.14,1.89,0.18,0.52,0.09,0.07,0.16
730,1,15,0,8,0,17,0,8,0,0.47,0.00,0.00,0.00,0.00,0.00,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,2.00,1.00,0.25,1.00,0.12,0.00,0.12
701,1,56,10,33,8,96,15,54,13,0.56,0.24,0.18,0.00,0.00,0.00,56,31,35.10,31.50,0.58,0.62,4.04,5.72,0.88,16.79,0.61,0.91,9.09,2.13,0.19,0.53,0.09,0.07,0.17
801,1,40,4,22,4,76,5,34,5,0.45,0.15,0.10,0.00,0.00,0.00,40,29,31.10,31.00,0.53,0.58,3.24,4.59,0.85,12.69,0.65,0.83,4.17,1.44,0.15,0.62,0.18,0.12,0.29
868,1,41,2,27,1,70,2,41,1,0.59,0.02,0.05,0.00,0.00,0.00,41,34,33.00,35.20,0.59,0.68,3.47,4.90,0.87,14.65,0.66,0.75,4.50,1.50,0.15,0.64,0.17,0.17,0.34
