filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
297.txt,1,17,6,14,5,22,7,17,6,0.77,0.35,0.35,0.10,0.10,0.22,17,17,17,17,0.77,0.77,2.56,3.62,0.92,16.09,0.82,0.80,6.40,1.79,0.47,0.83,0.06,0.00,0.06
299.txt,1,14,6,12,6,22,10,17,10,0.77,0.59,0.43,0.17,0.17,0.29,14,14,14,14,0.64,0.64,2.11,2.98,0.85,9.18,0.71,0.83,4.17,1.44,0.29,0.56,0.12,0.00,0.12
300.txt,1,16,6,11,4,20,7,14,5,0.70,0.36,0.38,0.25,0.50,0.50,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.79,0.75,4.50,1.50,0.43,0.75,0.07,0.07,0.14
301.txt,1,17,9,14,8,21,11,15,8,0.71,0.53,0.53,0.17,0.17,0.29,17,17,17,17,0.81,0.81,2.62,3.71,0.93,19.05,0.93,0.83,4.17,1.44,0.33,1.00,0.07,0.00,0.07
303.txt,1,19,9,17,8,28,15,20,9,0.71,0.45,0.47,0.12,0.12,0.25,19,19,19,19,0.68,0.68,2.54,3.59,0.88,12.44,0.85,0.88,6.12,1.75,0.35,0.88,0.15,0.05,0.20
305.txt,1,15,4,12,3,17,5,13,3,0.76,0.23,0.27,0.11,0.11,0.24,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,0.92,0.89,7.11,1.89,0.62,1.00,0.08,0.00,0.08
306.txt,1,16,8,13,7,22,13,16,10,0.73,0.62,0.50,0.20,0.20,0.32,16,16,16,16,0.73,0.73,2.41,3.41,0.90,13.03,0.81,1.00,5.00,1.58,0.31,0.67,0.12,0.00,0.12
307.txt,1,18,9,15,8,21,11,16,9,0.76,0.56,0.50,0.25,0.25,0.35,18,18,18,18,0.86,0.86,2.78,3.93,0.95,26.11,0.94,1.00,4.00,1.41,0.25,0.88,0.12,0.12,0.25
308.txt,1,16,7,13,6,19,8,15,7,0.79,0.47,0.44,0.14,0.14,0.27,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.87,0.86,5.14,1.60,0.40,0.86,0.07,0.00,0.07
309.txt,1,14,6,10,4,15,6,10,4,0.67,0.40,0.43,0.25,0.25,0.35,14,14,14,14,0.93,0.93,2.56,3.61,0.97,46.16,1.00,1.00,4.00,1.41,0.40,1.00,0.20,0.00,0.20
310.txt,1,17,9,14,8,20,11,15,8,0.75,0.53,0.53,0.20,0.20,0.32,17,17,17,17,0.85,0.85,2.69,3.80,0.95,23.98,0.93,0.80,3.20,1.26,0.27,1.00,0.07,0.07,0.13
314.txt,1,18,8,15,7,21,9,16,8,0.76,0.50,0.44,0.17,0.17,0.29,18,18,18,18,0.86,0.86,2.78,3.93,0.95,26.11,0.94,1.00,6.00,1.73,0.38,0.88,0.06,0.06,0.12
315.txt,1,19,8,16,7,24,12,18,8,0.75,0.44,0.42,0.11,0.11,0.24,19,19,19,19,0.79,0.79,2.74,3.88,0.93,18.78,0.89,0.89,7.11,1.89,0.44,0.88,0.06,0.00,0.06
316.txt,1,16,8,13,7,19,11,13,7,0.68,0.54,0.50,0.29,0.57,0.53,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,1.00,1.00,7.00,1.87,0.54,1.00,0.00,0.00,0.00
317.txt,1,18,8,15,7,20,10,16,8,0.80,0.50,0.44,0.17,0.17,0.29,18,18,18,18,0.90,0.90,2.85,4.02,0.96,36.99,0.94,1.00,6.00,1.73,0.38,0.88,0.06,0.06,0.12
318.txt,1,17,10,15,9,22,13,17,9,0.77,0.53,0.59,0.17,0.17,0.29,17,17,17,17,0.77,0.77,2.56,3.62,0.92,16.09,0.88,0.67,2.67,1.15,0.24,1.00,0.12,0.06,0.18
320.txt,1,20,11,17,10,26,16,19,12,0.73,0.63,0.55,0.17,0.17,0.29,20,20,20,20,0.77,0.77,2.77,3.92,0.92,17.57,0.89,1.00,6.00,1.73,0.32,0.83,0.05,0.00,0.05
321.txt,1,14,6,11,5,18,7,13,6,0.72,0.46,0.43,0.20,0.20,0.32,14,14,14,14,0.78,0.78,2.33,3.30,0.91,14.44,0.85,0.80,3.20,1.26,0.31,0.83,0.08,0.08,0.15
322.txt,1,16,8,13,7,20,10,15,8,0.75,0.53,0.50,0.17,0.17,0.29,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.87,0.83,4.17,1.44,0.33,0.88,0.07,0.00,0.07
323.txt,1,25,10,21,8,33,16,23,9,0.70,0.39,0.40,0.09,0.09,0.21,25,25,25,25,0.76,0.76,3.08,4.35,0.92,19.12,0.91,0.91,9.09,2.13,0.43,0.88,0.13,0.04,0.17
324.txt,1,15,7,11,5,21,12,13,7,0.62,0.54,0.47,0.25,0.25,0.35,15,15,15,15,0.71,0.71,2.31,3.27,0.89,11.96,0.85,1.00,4.00,1.41,0.31,0.80,0.15,0.08,0.23
325.txt,1,15,6,13,6,22,10,17,10,0.77,0.59,0.40,0.17,0.17,0.29,15,15,15,15,0.68,0.68,2.26,3.20,0.88,10.83,0.76,1.00,6.00,1.73,0.35,0.67,0.12,0.00,0.12
326.txt,1,20,9,16,7,24,11,18,8,0.75,0.44,0.45,0.14,0.14,0.27,20,20,20,20,0.83,0.83,2.89,4.08,0.94,24.06,0.89,0.86,5.14,1.60,0.33,0.86,0.17,0.06,0.22
327.txt,1,21,9,18,8,35,17,26,13,0.74,0.50,0.43,0.09,0.09,0.21,21,21,21,21,0.60,0.60,2.51,3.55,0.86,10.75,0.69,0.73,5.82,1.71,0.31,0.64,0.08,0.04,0.12
328.txt,1,15,7,12,5,18,10,13,6,0.72,0.46,0.47,0.20,0.20,0.32,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,1.00,5.00,1.58,0.38,0.80,0.15,0.08,0.23
329.txt,1,19,8,16,7,30,17,21,11,0.70,0.52,0.42,0.12,0.12,0.25,19,19,19,19,0.63,0.63,2.45,3.47,0.87,11.00,0.76,0.88,6.12,1.75,0.33,0.67,0.10,0.05,0.14
330.txt,1,20,6,17,5,29,8,22,6,0.76,0.27,0.30,0.08,0.08,0.20,20,20,20,20,0.69,0.69,2.63,3.71,0.89,13.25,0.77,0.69,6.23,1.77,0.41,0.83,0.05,0.09,0.14
332.txt,1,15,6,13,6,18,7,14,7,0.78,0.50,0.40,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.93,1.00,6.00,1.73,0.43,0.86,0.07,0.00,0.07
336.txt,1,6,3,6,3,6,3,6,3,1.00,0.50,0.50,0.50,0.50,0.50,6,6,6,6,1.00,1.00,1.73,2.45,1.00,NaN,1.00,1.00,2.00,1.00,0.33,1.00,0.00,0.17,0.17
337.txt,1,14,4,11,3,19,8,13,5,0.68,0.38,0.29,0.00,0.00,0.00,14,14,14,14,0.74,0.74,2.27,3.21,0.90,12.33,0.85,1.00,5.00,1.58,0.38,0.67,0.08,0.08,0.15
339.txt,1,24,9,20,7,27,10,21,7,0.78,0.33,0.38,0.17,0.33,0.41,24,24,24,24,0.89,0.89,3.27,4.62,0.96,40.05,0.95,0.92,10.08,2.25,0.52,1.00,0.19,0.00,0.19
340.txt,1,20,9,17,8,27,14,20,10,0.74,0.50,0.45,0.12,0.12,0.25,20,20,20,20,0.74,0.74,2.72,3.85,0.91,15.72,0.85,0.88,6.12,1.75,0.35,0.78,0.10,0.05,0.15
342.txt,1,19,9,16,8,22,11,17,8,0.77,0.47,0.47,0.14,0.14,0.27,19,19,19,19,0.86,0.86,2.86,4.05,0.95,28.30,0.94,0.86,5.14,1.60,0.35,1.00,0.06,0.06,0.12
344.txt,1,16,9,13,7,20,12,14,7,0.70,0.50,0.56,0.17,0.17,0.29,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.93,0.83,4.17,1.44,0.36,1.00,0.14,0.00,0.14
345.txt,1,14,4,12,4,15,4,12,4,0.80,0.33,0.29,0.25,0.25,0.35,14,14,14,14,0.93,0.93,2.56,3.61,0.97,46.16,1.00,1.00,4.00,1.41,0.33,1.00,0.08,0.25,0.33
346.txt,1,20,9,17,8,25,12,18,9,0.72,0.50,0.45,0.17,0.17,0.29,20,20,20,20,0.80,0.80,2.83,4.00,0.93,20.17,0.94,1.00,6.00,1.73,0.33,0.89,0.06,0.11,0.17
