filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
254.txt,1,33,12,29,11,49,14,35,11,0.71,0.31,0.36,0.25,1.00,0.71,33,33,33,33,0.67,0.67,3.33,4.71,0.90,16.64,0.83,0.81,10.56,2.30,0.37,0.73,0.17,0.06,0.23
256.txt,1,55,14,51,13,101,26,76,18,0.75,0.24,0.25,0.08,0.25,0.35,55,30,34.60,31.30,0.54,0.65,3.87,5.47,0.87,15.22,0.67,0.72,18.78,3.06,0.34,0.48,0.12,0.07,0.18
257.txt,1,53,11,47,9,74,16,54,11,0.73,0.20,0.21,0.00,0.00,0.00,53,37,38.30,35.50,0.72,0.74,4.36,6.16,0.92,24.10,0.87,0.85,19.59,3.13,0.43,0.80,0.11,0.11,0.22
258.txt,1,32,16,27,14,44,17,31,14,0.70,0.45,0.50,0.08,0.08,0.20,32,32,32,32,0.73,0.73,3.41,4.82,0.92,19.53,0.87,0.67,5.33,1.63,0.26,1.00,0.19,0.03,0.23
260.txt,1,36,10,31,9,54,17,39,10,0.72,0.26,0.28,0.06,0.06,0.17,36,36,34.80,34.60,0.67,0.72,3.46,4.90,0.90,17.04,0.79,0.76,9.94,2.23,0.33,0.75,0.18,0.05,0.23
261.txt,1,59,18,55,17,86,24,67,19,0.78,0.28,0.31,0.09,0.28,0.38,59,36,38.20,37.30,0.69,0.72,4.50,6.36,0.92,22.87,0.82,0.84,22.78,3.38,0.40,0.81,0.10,0.06,0.16
262.txt,1,44,11,40,9,70,16,53,13,0.76,0.25,0.25,0.08,0.16,0.28,44,35,34.10,34.70,0.63,0.70,3.72,5.26,0.89,16.88,0.75,0.80,16.00,2.83,0.38,0.54,0.19,0.08,0.26
263.txt,1,52,16,48,15,82,26,61,17,0.74,0.28,0.31,0.04,0.04,0.14,52,35,35.90,35.00,0.63,0.70,4.06,5.74,0.90,18.52,0.79,0.76,14.44,2.69,0.31,0.78,0.18,0.08,0.26
264.txt,1,46,10,42,9,59,12,51,10,0.86,0.20,0.22,0.03,0.03,0.13,46,40,40.20,38.90,0.78,0.80,4.23,5.99,0.94,29.01,0.82,0.77,17.63,2.97,0.45,0.91,0.10,0.08,0.18
265.txt,1,35,10,31,9,54,18,41,12,0.76,0.29,0.29,0.11,0.21,0.32,35,34,32.80,32.70,0.65,0.68,3.37,4.76,0.89,15.94,0.76,0.68,8.89,2.11,0.32,0.70,0.20,0.07,0.27
266.txt,1,36,11,31,10,49,19,35,11,0.71,0.31,0.31,0.07,0.07,0.19,36,36,36,36,0.73,0.73,3.64,5.14,0.92,21.34,0.89,0.86,10.29,2.27,0.34,0.92,0.17,0.03,0.20
272.txt,1,36,9,30,8,47,12,35,9,0.74,0.26,0.25,0.16,0.47,0.49,36,36,36,36,0.77,0.77,3.71,5.25,0.93,24.15,0.86,0.79,11.84,2.43,0.43,0.89,0.11,0.09,0.20
273.txt,1,40,10,38,9,53,11,44,9,0.83,0.20,0.25,0.04,0.04,0.14,40,38,38.90,38.00,0.75,0.76,3.89,5.49,0.93,24.33,0.86,0.75,13.50,2.60,0.41,1.00,0.18,0.09,0.27
274.txt,1,17,6,13,5,18,6,13,5,0.72,0.38,0.35,0.14,0.14,0.27,17,17,17,17,0.94,0.94,2.83,4.01,0.98,63.48,1.00,1.00,7.00,1.87,0.54,1.00,0.08,0.00,0.08
275.txt,1,37,14,32,13,54,17,39,13,0.72,0.33,0.38,0.13,0.27,0.37,37,35,35.10,33.90,0.69,0.70,3.56,5.04,0.91,18.28,0.82,0.73,8.07,2.01,0.28,0.81,0.13,0.08,0.21
276.txt,1,39,11,35,10,52,14,41,10,0.79,0.24,0.28,0.06,0.06,0.17,39,37,38.10,37.00,0.75,0.74,3.82,5.41,0.93,23.57,0.85,0.83,12.50,2.50,0.37,0.81,0.10,0.07,0.17
277.txt,1,34,10,29,9,68,19,46,13,0.68,0.28,0.29,0.05,0.05,0.16,34,31,29.10,25.80,0.50,0.62,2.92,4.12,0.84,11.16,0.63,0.63,7.58,1.95,0.26,0.56,0.11,0.04,0.15
278.txt,1,34,9,29,7,43,9,34,7,0.79,0.21,0.26,0.12,0.24,0.34,34,34,34,34,0.79,0.79,3.67,5.18,0.94,26.16,0.85,0.71,8.47,2.06,0.35,1.00,0.18,0.12,0.29
279.txt,1,42,13,37,11,54,16,41,13,0.76,0.32,0.31,0.17,0.50,0.50,42,40,39.70,39.60,0.78,0.80,4.04,5.72,0.94,27.50,0.90,0.94,16.06,2.83,0.41,0.70,0.24,0.07,0.32
281.txt,1,42,16,37,14,61,21,45,14,0.74,0.31,0.38,0.18,0.73,0.60,42,34,36.50,34.40,0.69,0.68,3.80,5.38,0.91,19.67,0.82,0.77,13.14,2.56,0.38,0.85,0.18,0.02,0.20
282.txt,1,18,6,15,5,23,6,16,5,0.70,0.31,0.33,0.00,0.00,0.00,18,18,18,18,0.78,0.78,2.65,3.75,0.92,17.42,0.94,1.00,5.00,1.58,0.31,0.83,0.25,0.06,0.31
284.txt,1,2,2,2,2,2,2,2,2,1.00,1.00,1.00,0,0,0,2,2,2,2,1.00,1.00,1.00,1.41,1.00,NaN,1.00,0,0,0,0.00,1.00,0.50,0.00,0.50
285.txt,1,37,10,32,9,54,15,43,12,0.80,0.28,0.27,0.05,0.05,0.16,37,35,34.80,34.50,0.69,0.70,3.56,5.04,0.91,18.28,0.74,0.75,11.25,2.37,0.35,0.62,0.12,0.09,0.21
287.txt,1,46,16,42,14,63,18,49,14,0.78,0.29,0.35,0.12,0.35,0.42,46,37,38.10,37.40,0.73,0.74,4.10,5.80,0.92,23.70,0.86,0.81,16.96,2.91,0.43,0.92,0.16,0.04,0.20
288.txt,1,35,11,30,10,47,13,36,10,0.77,0.28,0.31,0.22,0.89,0.67,35,35,35,35,0.74,0.74,3.61,5.11,0.92,21.84,0.83,0.83,12.50,2.50,0.42,0.78,0.14,0.08,0.22
290.txt,1,36,8,31,6,54,11,38,7,0.70,0.18,0.22,0.06,0.06,0.17,36,35,34.50,33.30,0.67,0.70,3.46,4.90,0.90,17.04,0.82,0.82,11.53,2.40,0.37,0.73,0.13,0.11,0.24
291.txt,1,45,13,39,11,62,15,45,11,0.73,0.24,0.29,0.15,0.45,0.47,45,35,37.80,36.10,0.73,0.70,4.04,5.72,0.92,23.08,0.87,0.85,14.45,2.69,0.38,0.80,0.20,0.11,0.31
292.txt,1,45,13,40,12,69,18,57,16,0.83,0.28,0.29,0.08,0.16,0.28,45,40,36.20,37.00,0.65,0.80,3.83,5.42,0.90,18.21,0.70,0.72,12.96,2.55,0.32,0.59,0.14,0.07,0.21
293.txt,1,38,10,35,9,61,19,45,13,0.74,0.29,0.26,0.05,0.05,0.16,38,33,32.90,32.80,0.62,0.66,3.44,4.87,0.88,15.51,0.78,0.85,14.45,2.69,0.38,0.69,0.11,0.09,0.20
294.txt,1,34,10,29,8,45,15,34,10,0.76,0.29,0.29,0.08,0.08,0.20,34,34,34,34,0.76,0.76,3.58,5.07,0.93,22.45,0.85,1.00,12.00,2.45,0.35,0.70,0.15,0.15,0.29
295.txt,1,37,8,33,7,51,10,39,8,0.76,0.21,0.22,0.11,0.21,0.32,37,36,36.50,36.00,0.73,0.72,3.66,5.18,0.92,20.92,0.85,0.84,13.47,2.60,0.41,0.73,0.13,0.10,0.23
297.txt,1,41,12,37,11,73,22,55,15,0.75,0.27,0.29,0.10,0.31,0.39,41,33,33.70,31.10,0.56,0.66,3.39,4.80,0.87,13.86,0.67,0.66,12.45,2.49,0.35,0.62,0.09,0.05,0.15
299.txt,1,49,12,42,9,74,20,56,12,0.76,0.21,0.24,0.11,0.32,0.40,49,36,37.60,35.50,0.66,0.72,4.03,5.70,0.90,19.52,0.75,0.79,17.29,2.94,0.39,0.60,0.16,0.04,0.20
300.txt,1,33,10,29,8,48,16,35,9,0.73,0.26,0.30,0.12,0.25,0.35,33,33,33,33,0.69,0.69,3.37,4.76,0.90,17.37,0.83,0.88,12.25,2.47,0.40,0.78,0.14,0.09,0.23
301.txt,1,50,10,45,9,65,14,53,11,0.82,0.21,0.20,0.07,0.15,0.27,50,39,40.90,37.70,0.77,0.78,4.39,6.20,0.94,28.84,0.85,0.81,17.93,2.99,0.42,0.75,0.15,0.11,0.26
303.txt,1,17,7,14,6,20,7,15,6,0.75,0.40,0.41,0.00,0.00,0.00,17,17,17,17,0.85,0.85,2.69,3.80,0.95,23.98,0.93,1.00,5.00,1.58,0.33,0.83,0.27,0.00,0.27
305.txt,1,17,6,13,5,18,6,13,5,0.72,0.38,0.35,0.00,0.00,0.00,17,17,17,17,0.94,0.94,2.83,4.01,0.98,63.48,1.00,1.00,6.00,1.73,0.46,1.00,0.15,0.00,0.15
306.txt,1,52,11,48,10,81,16,64,14,0.79,0.22,0.21,0.09,0.26,0.36,52,34,37.30,36.20,0.64,0.68,4.09,5.78,0.90,18.92,0.75,0.82,23.06,3.40,0.44,0.56,0.14,0.03,0.17
307.txt,1,33,8,30,7,44,10,35,7,0.80,0.20,0.24,0.00,0.00,0.00,33,33,33,33,0.75,0.75,3.52,4.97,0.92,21.62,0.86,0.81,10.56,2.30,0.37,0.91,0.11,0.09,0.20
308.txt,1,43,11,38,9,66,18,49,11,0.74,0.22,0.26,0.07,0.15,0.27,43,35,34.30,34.60,0.65,0.70,3.74,5.29,0.90,17.79,0.78,0.74,14.81,2.72,0.41,0.75,0.12,0.06,0.18
309.txt,1,34,8,29,7,42,9,32,7,0.76,0.22,0.24,0.20,0.40,0.45,34,34,34,34,0.81,0.81,3.71,5.25,0.94,28.71,0.91,1.00,10.00,2.24,0.31,0.89,0.25,0.09,0.34
310.txt,1,39,12,34,11,55,17,41,11,0.75,0.27,0.31,0.06,0.06,0.18,39,36,36.40,35.20,0.71,0.72,3.72,5.26,0.91,20.29,0.83,0.75,9.00,2.12,0.29,0.86,0.20,0.05,0.24
314.txt,1,48,11,45,10,82,17,63,14,0.77,0.22,0.23,0.06,0.12,0.25,48,34,34.80,35.00,0.59,0.68,3.75,5.30,0.88,15.75,0.71,0.75,18.00,3.00,0.38,0.61,0.10,0.06,0.16
315.txt,1,70,16,66,15,117,27,93,18,0.79,0.19,0.23,0.04,0.08,0.20,70,32,38.00,38.80,0.60,0.72,4.58,6.47,0.89,19.17,0.71,0.69,22.69,3.37,0.35,0.72,0.10,0.06,0.16
316.txt,1,40,11,34,9,57,12,41,9,0.72,0.22,0.28,0.17,0.50,0.50,40,34,35.90,35.40,0.70,0.68,3.75,5.30,0.91,20.04,0.83,0.83,12.50,2.50,0.37,0.75,0.17,0.07,0.24
317.txt,1,27,11,21,9,40,15,27,11,0.68,0.41,0.41,0.36,1.79,0.94,27,27,27,27,0.68,0.68,3.02,4.27,0.89,15.04,0.78,0.79,8.64,2.08,0.41,0.70,0.07,0.04,0.11
318.txt,1,26,7,22,6,41,10,29,7,0.71,0.24,0.27,0.18,0.36,0.43,26,26,26,26,0.63,0.63,2.87,4.06,0.88,13.15,0.76,0.82,7.36,1.92,0.31,0.55,0.14,0.10,0.24
320.txt,1,52,20,46,18,104,34,77,25,0.74,0.32,0.38,0.08,0.25,0.35,52,32,32.60,32.50,0.50,0.67,3.61,5.10,0.85,13.52,0.60,0.53,10.03,2.24,0.25,0.55,0.10,0.04,0.14
321.txt,1,55,14,49,12,89,19,68,15,0.76,0.22,0.25,0.08,0.24,0.34,55,36,35.60,34.80,0.62,0.72,4.12,5.83,0.89,18.18,0.72,0.68,17.79,2.98,0.38,0.69,0.10,0.07,0.18
322.txt,1,44,17,39,15,65,26,45,17,0.69,0.38,0.39,0.11,0.22,0.33,44,32,35.80,33.50,0.68,0.64,3.86,5.46,0.91,19.39,0.87,0.89,14.22,2.67,0.36,0.76,0.16,0.07,0.22
323.txt,1,33,10,28,9,55,14,37,11,0.67,0.30,0.30,0.08,0.08,0.20,33,32,31.50,31.00,0.60,0.64,3.15,4.45,0.87,13.65,0.76,0.69,6.23,1.77,0.24,0.64,0.19,0.08,0.27
324.txt,1,28,7,24,6,38,9,29,7,0.76,0.24,0.25,0.07,0.07,0.18,28,28,28,28,0.74,0.74,3.21,4.54,0.92,18.82,0.83,0.80,9.60,2.19,0.41,0.80,0.10,0.03,0.14
325.txt,1,19,5,14,4,23,5,15,4,0.65,0.27,0.26,0.00,0.00,0.00,19,19,19,19,0.83,0.83,2.80,3.96,0.94,22.35,0.93,0.83,4.17,1.44,0.33,1.00,0.13,0.07,0.20
326.txt,1,21,8,15,7,26,9,18,8,0.69,0.44,0.38,0.17,0.17,0.29,21,21,21,21,0.81,0.81,2.91,4.12,0.93,21.59,0.83,0.83,4.17,1.44,0.28,0.89,0.17,0.00,0.17
327.txt,1,41,11,36,10,61,17,43,12,0.70,0.28,0.27,0.11,0.22,0.33,41,35,35.30,34.10,0.67,0.70,3.71,5.25,0.90,18.47,0.84,0.83,12.50,2.50,0.35,0.71,0.16,0.09,0.26
328.txt,1,40,12,36,11,59,20,45,14,0.76,0.31,0.30,0.17,0.50,0.50,40,34,35.60,34.50,0.68,0.68,3.68,5.21,0.90,18.58,0.80,0.83,12.50,2.50,0.33,0.79,0.18,0.04,0.22
329.txt,1,26,10,22,9,41,12,30,11,0.73,0.37,0.38,0.25,0.75,0.61,26,26,26,26,0.63,0.63,2.87,4.06,0.88,13.15,0.73,0.75,6.75,1.84,0.30,0.56,0.20,0.07,0.27
330.txt,1,22,6,17,5,28,6,17,5,0.61,0.29,0.27,0.00,0.00,0.00,22,22,22,22,0.79,0.79,2.94,4.16,0.93,20.00,1.00,1.00,4.00,1.41,0.24,1.00,0.18,0.12,0.29
332.txt,1,50,11,45,9,75,20,59,13,0.79,0.22,0.22,0.04,0.04,0.14,50,32,37.00,39.00,0.67,0.64,4.08,5.77,0.91,19.97,0.76,0.74,14.81,2.72,0.34,0.67,0.12,0.14,0.25
336.txt,1,26,10,22,9,31,10,23,9,0.74,0.39,0.38,0.12,0.12,0.25,26,26,26,26,0.84,0.84,3.30,4.67,0.95,29.12,0.96,0.88,6.12,1.75,0.30,1.00,0.17,0.13,0.30
337.txt,1,51,19,46,18,106,40,81,28,0.76,0.35,0.37,0.09,0.26,0.36,51,35,33.60,30.30,0.48,0.65,3.50,4.95,0.84,12.91,0.57,0.49,8.26,2.03,0.21,0.55,0.12,0.04,0.16
339.txt,1,35,6,31,5,46,10,36,6,0.78,0.17,0.17,0.07,0.07,0.19,35,35,35,35,0.76,0.76,3.65,5.16,0.93,23.29,0.86,0.79,8.64,2.08,0.31,1.00,0.19,0.14,0.33
340.txt,1,40,14,35,13,58,17,41,13,0.71,0.32,0.35,0.07,0.07,0.18,40,34,36.50,34.10,0.69,0.68,3.71,5.25,0.91,19.27,0.85,0.73,8.07,2.01,0.27,0.92,0.24,0.05,0.29
342.txt,1,52,11,47,10,84,21,66,12,0.79,0.18,0.21,0.08,0.25,0.35,52,38,37.60,34.30,0.62,0.76,4.01,5.67,0.89,17.78,0.71,0.72,18.78,3.06,0.39,0.64,0.12,0.06,0.18
344.txt,1,31,9,28,8,44,13,34,10,0.77,0.29,0.29,0.13,0.27,0.37,31,31,31,31,0.70,0.70,3.30,4.67,0.91,17.76,0.82,0.80,9.60,2.19,0.35,0.75,0.12,0.09,0.21
345.txt,1,44,9,38,8,57,13,46,10,0.81,0.22,0.20,0.05,0.05,0.15,44,41,39.40,41.20,0.77,0.82,4.12,5.83,0.94,27.42,0.83,0.82,14.73,2.71,0.39,0.73,0.17,0.09,0.26
346.txt,1,36,9,31,8,50,11,40,9,0.80,0.23,0.25,0.09,0.18,0.30,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.78,0.77,13.14,2.56,0.42,0.67,0.12,0.07,0.20
