filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
157.txt,1,35,11,30,9,50,17,36,10,0.72,0.28,0.31,0.14,0.29,0.38,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.93,12.07,2.46,0.36,0.70,0.17,0.11,0.28
159.txt,1,37,12,32,10,50,19,37,12,0.74,0.32,0.32,0.19,0.56,0.53,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,0.94,14.06,2.65,0.41,0.67,0.19,0.05,0.24
161.txt,1,35,10,30,9,50,12,36,10,0.72,0.28,0.29,0.18,0.53,0.51,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.82,11.53,2.40,0.39,0.73,0.14,0.08,0.22
163.txt,1,36,13,32,11,50,18,37,11,0.74,0.30,0.36,0.11,0.21,0.32,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.84,13.47,2.60,0.43,0.80,0.16,0.05,0.22
164.txt,1,32,10,28,9,50,15,36,9,0.72,0.25,0.31,0.06,0.06,0.17,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.78,0.71,8.47,2.06,0.33,0.77,0.14,0.03,0.17
165.txt,1,31,8,27,7,50,11,36,9,0.72,0.25,0.26,0.06,0.06,0.18,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.75,0.75,9.00,2.12,0.33,0.62,0.14,0.06,0.19
166.txt,1,36,10,30,8,50,13,36,9,0.72,0.25,0.28,0.12,0.24,0.34,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.82,11.53,2.40,0.39,0.73,0.19,0.03,0.22
167.txt,1,35,11,30,9,50,17,35,11,0.70,0.31,0.31,0.08,0.08,0.20,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.92,11.08,2.35,0.34,0.69,0.17,0.09,0.26
168.txt,1,41,10,37,9,50,12,41,9,0.82,0.22,0.24,0.13,0.39,0.44,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.90,0.83,15.70,2.80,0.46,1.00,0.12,0.10,0.22
170.txt,1,36,12,31,11,50,17,37,12,0.74,0.32,0.33,0.11,0.22,0.33,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,0.83,12.50,2.50,0.41,0.75,0.14,0.05,0.19
171.txt,1,36,8,32,7,50,8,36,7,0.72,0.19,0.22,0.06,0.06,0.17,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.89,0.83,12.50,2.50,0.42,1.00,0.08,0.06,0.14
173.txt,1,39,8,35,7,50,10,40,7,0.80,0.17,0.21,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.88,0.81,17.93,2.99,0.55,1.00,0.05,0.07,0.12
174.txt,1,29,8,25,7,50,15,34,8,0.68,0.24,0.28,0.14,0.29,0.38,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.74,0.71,7.14,1.89,0.29,0.67,0.18,0.06,0.24
175.txt,1,39,6,36,5,50,8,42,6,0.84,0.14,0.15,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.86,0.79,15.04,2.74,0.45,0.86,0.12,0.14,0.26
183.txt,1,33,11,28,10,50,15,36,10,0.72,0.28,0.33,0.06,0.06,0.17,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.78,0.67,8.00,2.00,0.33,0.93,0.06,0.03,0.08
186.txt,1,36,8,32,7,50,11,39,9,0.78,0.23,0.22,0.12,0.25,0.35,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,0.88,12.25,2.47,0.36,0.64,0.13,0.15,0.28
191.txt,1,35,10,31,9,50,15,37,11,0.74,0.30,0.29,0.11,0.21,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,0.84,13.47,2.60,0.43,0.73,0.14,0.05,0.19
194.txt,1,38,9,33,7,50,10,39,7,0.78,0.18,0.24,0.05,0.05,0.16,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.74,10.32,2.27,0.36,0.91,0.13,0.10,0.23
195.txt,1,35,11,31,10,50,12,39,11,0.78,0.28,0.31,0.05,0.05,0.15,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,0.71,10.71,2.31,0.38,0.82,0.15,0.03,0.18
197.txt,1,37,9,32,7,50,11,37,7,0.74,0.19,0.24,0.06,0.06,0.18,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,0.88,12.25,2.47,0.38,0.80,0.19,0.08,0.27
199.txt,1,33,13,29,12,50,15,34,12,0.68,0.35,0.39,0.10,0.10,0.22,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.85,0.80,6.40,1.79,0.24,0.86,0.24,0.03,0.26
