filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\895.txt,1,35,4,20,4,50,5,24,5,0.48,0.21,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,5.00,1.58,0.21,0.73,0.25,0.08,0.33
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\788.txt,1,33,1,16,1,50,1,23,1,0.46,0.04,0.03,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.70,0.75,2.25,1.06,0.13,0.54,0.22,0.04,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\600.txt,1,39,5,22,5,50,5,24,5,0.48,0.21,0.13,0.50,0.50,0.50,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.92,1.00,2.00,1.00,0.08,0.89,0.08,0.04,0.12
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\841.txt,1,34,6,20,6,50,7,24,7,0.48,0.29,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,1.00,5.00,1.58,0.21,0.75,0.21,0.08,0.29
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\792.txt,1,31,4,21,4,50,4,29,4,0.58,0.14,0.13,0.17,0.17,0.29,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.72,0.83,4.17,1.44,0.17,0.56,0.17,0.07,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\729.txt,1,38,8,22,7,50,11,26,10,0.52,0.38,0.21,0.33,0.67,0.58,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.83,4.17,1.44,0.19,0.83,0.23,0.04,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\900.txt,1,33,6,17,6,50,8,24,8,0.48,0.33,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.71,0.75,2.25,1.06,0.12,0.72,0.04,0.00,0.04
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\515.txt,1,36,10,26,9,50,11,32,10,0.64,0.31,0.28,0.17,0.17,0.29,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,0.83,4.17,1.44,0.16,0.81,0.19,0.06,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\770.txt,1,38,8,24,8,50,10,27,10,0.54,0.37,0.21,0.25,0.25,0.35,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.89,1.00,4.00,1.41,0.15,0.83,0.26,0.11,0.37
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\618.txt,1,36,2,22,2,50,2,30,2,0.60,0.07,0.06,0.12,0.12,0.25,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,1.00,8.00,2.00,0.27,0.69,0.10,0.10,0.20
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\568.txt,1,39,5,25,5,50,5,26,5,0.52,0.19,0.13,0.17,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.96,1.00,6.00,1.73,0.23,0.94,0.15,0.00,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\607.txt,1,31,5,17,5,50,6,26,6,0.52,0.23,0.16,0.40,0.80,0.63,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.80,3.20,1.26,0.15,0.57,0.15,0.04,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\686.txt,1,37,5,22,5,50,6,29,6,0.58,0.21,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.76,0.80,3.20,1.26,0.14,0.69,0.28,0.07,0.34
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\586.txt,1,34,8,25,8,50,11,35,11,0.70,0.31,0.24,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.71,0.86,5.14,1.60,0.17,0.55,0.17,0.06,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\713.txt,1,38,6,24,6,50,6,28,6,0.56,0.21,0.16,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.86,0.83,4.17,1.44,0.18,0.80,0.18,0.07,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\613.txt,1,37,4,22,4,50,6,27,6,0.54,0.22,0.11,0.25,0.50,0.50,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,1.00,8.00,2.00,0.30,0.78,0.19,0.07,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\666.txt,1,27,2,16,2,50,2,25,2,0.50,0.08,0.07,0.00,0.00,0.00,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.64,0.75,2.25,1.06,0.12,0.57,0.24,0.04,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\911.txt,1,29,6,19,6,50,7,30,7,0.60,0.23,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.63,0.60,1.80,0.95,0.10,0.60,0.13,0.00,0.13
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\541.txt,1,30,2,18,2,50,2,22,2,0.44,0.09,0.07,0.17,0.17,0.29,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.82,1.00,6.00,1.73,0.27,0.71,0.09,0.00,0.09
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\872.txt,1,38,4,28,4,50,4,33,4,0.66,0.12,0.11,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.75,2.25,1.06,0.09,0.85,0.21,0.21,0.42
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\808.txt,1,34,2,17,2,50,2,20,2,0.40,0.10,0.06,0.20,0.20,0.32,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.85,0.80,3.20,1.26,0.20,0.89,0.10,0.15,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\875.txt,1,42,7,24,6,50,7,26,6,0.52,0.23,0.17,0.25,0.50,0.50,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.92,1.00,8.00,2.00,0.31,0.83,0.15,0.08,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\829.txt,1,37,5,20,5,50,7,24,7,0.48,0.29,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,0.80,3.20,1.26,0.17,0.80,0.21,0.12,0.33
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\827.txt,1,35,3,18,3,50,3,24,3,0.48,0.12,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.75,0.50,1.00,0.71,0.08,0.73,0.21,0.00,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\658.txt,1,39,3,22,3,50,3,26,3,0.52,0.12,0.08,0.11,0.11,0.24,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,1.00,9.00,2.12,0.35,0.69,0.12,0.04,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\718.txt,1,35,2,21,2,50,2,26,2,0.52,0.08,0.06,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,5.00,1.58,0.19,0.77,0.19,0.08,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\725.txt,1,30,5,19,5,50,6,27,6,0.54,0.22,0.17,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,0.80,3.20,1.26,0.15,0.57,0.15,0.11,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\507.txt,1,32,3,20,3,50,3,25,3,0.50,0.12,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.80,1.00,6.00,1.73,0.24,0.64,0.16,0.04,0.20
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\714.txt,1,32,7,16,7,50,10,22,10,0.44,0.45,0.22,0.50,1.00,0.71,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.73,1.00,4.00,1.41,0.18,0.62,0.18,0.00,0.18
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\761.txt,1,34,3,20,3,50,4,25,4,0.50,0.16,0.09,0.12,0.12,0.25,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,0.88,6.12,1.75,0.28,0.73,0.16,0.08,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\614.txt,1,37,6,20,5,50,6,26,5,0.52,0.19,0.16,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.77,0.67,1.33,0.82,0.08,0.69,0.23,0.12,0.35
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\627.txt,1,34,3,21,3,50,5,28,5,0.56,0.18,0.09,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.75,1.00,5.00,1.58,0.18,0.69,0.21,0.00,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\684.txt,1,31,7,20,7,50,7,26,7,0.52,0.27,0.23,0.17,0.17,0.29,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.77,0.83,4.17,1.44,0.19,0.69,0.23,0.04,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\606.txt,1,33,8,22,7,50,8,28,7,0.56,0.25,0.24,0.25,0.50,0.50,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,0.75,4.50,1.50,0.21,0.75,0.14,0.00,0.14
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\879.txt,1,35,4,19,3,50,4,26,3,0.52,0.12,0.11,0.14,0.14,0.27,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.73,0.86,5.14,1.60,0.23,0.67,0.15,0.08,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\869.txt,1,36,4,21,4,50,4,27,4,0.54,0.15,0.11,0.40,0.80,0.63,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.78,1.00,5.00,1.58,0.19,0.73,0.11,0.11,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\597.txt,1,39,7,24,7,50,7,29,7,0.58,0.24,0.18,0.33,0.67,0.58,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.67,2.67,1.15,0.14,0.88,0.31,0.17,0.48
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\769.txt,1,33,7,20,7,50,9,26,9,0.52,0.35,0.21,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.77,1.00,4.00,1.41,0.15,0.69,0.19,0.08,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\680.txt,1,38,8,25,8,50,9,30,9,0.60,0.30,0.21,0.20,0.20,0.32,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,1.00,5.00,1.58,0.17,0.71,0.27,0.10,0.37
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\512.txt,1,39,7,21,7,50,8,24,8,0.48,0.33,0.18,0.14,0.14,0.27,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.88,0.86,5.14,1.60,0.25,0.90,0.17,0.08,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\716.txt,1,39,9,21,8,50,10,27,8,0.54,0.30,0.23,0.09,0.09,0.21,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.78,0.64,4.45,1.49,0.26,0.91,0.11,0.07,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\777.txt,1,34,5,24,5,50,6,27,6,0.54,0.22,0.15,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.89,1.00,5.00,1.58,0.19,0.77,0.19,0.15,0.33
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\837.txt,1,36,5,22,5,50,5,30,5,0.60,0.17,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,0.75,4.50,1.50,0.20,0.69,0.17,0.03,0.20
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\835.txt,1,36,4,22,4,50,4,24,4,0.48,0.17,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.92,1.00,6.00,1.73,0.25,0.92,0.08,0.12,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\530.txt,1,34,8,24,8,50,8,30,8,0.60,0.27,0.24,0.20,0.20,0.32,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,0.80,3.20,1.26,0.13,0.80,0.27,0.13,0.40
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\696.txt,1,27,7,15,6,50,11,26,10,0.52,0.38,0.26,0.00,0.00,0.00,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.58,1.00,3.00,1.22,0.12,0.47,0.15,0.00,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\751.txt,1,38,5,19,5,50,5,23,5,0.46,0.22,0.13,0.25,0.25,0.35,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,1.00,4.00,1.41,0.17,0.77,0.13,0.13,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\548.txt,1,34,6,20,6,50,6,27,6,0.54,0.22,0.18,0.17,0.17,0.29,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.83,4.17,1.44,0.19,0.64,0.11,0.11,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\624.txt,1,30,5,18,5,50,5,27,5,0.54,0.19,0.17,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.67,0.67,2.67,1.15,0.15,0.56,0.19,0.00,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\649.txt,1,33,7,22,7,50,8,27,8,0.54,0.30,0.21,0.38,1.12,0.75,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.81,0.88,6.12,1.75,0.26,0.71,0.19,0.00,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\559.txt,1,32,8,21,6,50,8,29,6,0.58,0.21,0.25,0.25,0.50,0.50,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,1.00,8.00,2.00,0.28,0.54,0.17,0.10,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\663.txt,1,31,7,20,7,50,7,23,7,0.46,0.30,0.23,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.87,1.00,2.00,1.00,0.09,0.82,0.39,0.04,0.43
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\812.txt,1,33,6,20,6,50,7,27,7,0.54,0.26,0.18,0.12,0.12,0.25,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.74,0.88,6.12,1.75,0.26,0.64,0.15,0.00,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\506.txt,1,33,7,22,6,50,7,28,6,0.56,0.21,0.21,0.17,0.17,0.29,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,1.00,6.00,1.73,0.21,0.60,0.18,0.07,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\543.txt,1,32,4,20,4,50,5,28,5,0.56,0.18,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.71,1.00,2.00,1.00,0.07,0.68,0.18,0.04,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\789.txt,1,34,6,19,6,50,6,23,6,0.46,0.26,0.18,0.20,0.20,0.32,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,1.00,5.00,1.58,0.22,0.75,0.17,0.04,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\621.txt,1,31,8,19,8,50,10,27,10,0.54,0.37,0.26,0.29,0.57,0.53,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.70,0.86,5.14,1.60,0.22,0.82,0.19,0.04,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\572.txt,1,36,4,20,4,50,4,25,4,0.50,0.16,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,1.00,2.00,1.00,0.08,0.76,0.16,0.04,0.20
