subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
693,1,32,4,21,4,50,6,28,6,0.56,0.21,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.75,1.00,1.00,0.71,0.04,0.61,0.25,0.07,0.32
815,1,36,11,25,10,50,11,28,10,0.56,0.36,0.31,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.89,1.00,3.00,1.22,0.11,0.81,0.32,0.00,0.32
893,1,39,8,25,8,50,8,28,8,0.56,0.29,0.21,0.50,1.00,0.71,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.89,1.00,4.00,1.41,0.14,0.79,0.25,0.11,0.36
535,1,30,5,20,5,50,7,28,7,0.56,0.25,0.17,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.71,0.67,1.33,0.82,0.07,0.65,0.18,0.07,0.25
728,1,36,6,21,6,50,7,26,7,0.52,0.27,0.17,0.33,0.67,0.58,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,1.00,6.00,1.73,0.23,0.69,0.19,0.08,0.27
600,1,31,6,19,6,50,7,23,7,0.46,0.30,0.19,0.50,0.50,0.50,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.83,1.00,2.00,1.00,0.09,0.80,0.39,0.04,0.43
743,1,33,5,21,5,50,6,27,6,0.54,0.22,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.78,1.00,3.00,1.22,0.11,0.62,0.22,0.15,0.37
841,1,32,5,19,5,50,5,24,5,0.48,0.21,0.16,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.79,0.75,2.25,1.06,0.12,0.69,0.29,0.00,0.29
515,1,32,3,19,3,50,3,25,3,0.50,0.12,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.76,1.00,2.00,1.00,0.08,0.71,0.20,0.04,0.24
618,1,35,4,23,4,50,4,28,4,0.56,0.14,0.11,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.82,1.00,3.00,1.22,0.11,0.71,0.32,0.07,0.39
586,1,31,6,23,6,50,8,30,8,0.60,0.27,0.19,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.77,0.75,2.25,1.06,0.10,0.67,0.13,0.13,0.27
713,1,29,7,17,7,50,9,25,9,0.50,0.36,0.24,0.33,0.33,0.41,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.68,1.00,3.00,1.22,0.12,0.62,0.24,0.00,0.24
