"SubjectCode"	"Gender"	"Track"	"Nationality"	"Group"	"DropOut"	"DropOutBinary"	"SchoolMean"	"SchoolDutch"	"SchoolEnglish"	"CoursesOutsideProgramme"	"Exemption"	"PassedBSA"	"EC_Obtained"	"Weighted_Grade"	"EC_Taken"	"Mean_Grade"	"LD"	"LS"	"LV"	"Course1_Grade"	"Course2_Grade"	"Course3_Grade"	"Course4_Grade"	"Course5_Grade"	"Course6_Grade"	"Course7_Grade"	"Course8_Grade"	"Course9_Grade"	"Course10_Grade"	"Course11_Grade"	"Course12_Grade"	"Course13_Grade"	"Course1_EC_Worth"	"Course2_EC_Worth"	"Course3_EC_Worth"	"Course4_EC_Worth"	"Course5_EC_Worth"	"Course6_EC_Worth"	"Course7_EC_Worth"	"Course8_EC_Worth"	"Course9_EC_Worth"	"Course10_EC_Worth"	"Course11_EC_Worth"	"Course12_EC_Worth"	"Course13_EC_Worth"	"Course1_EC_Obtained"	"Course2_EC_Obtained"	"Course3_EC_Obtained"	"Course4_EC_Obtained"	"Course5_EC_Obtained"	"Course6_EC_Obtained"	"Course7_EC_Obtained"	"Course8_EC_Obtained"	"Course9_EC_Obtained"	"Course10_EC_Obtained"	"Course11_EC_Obtained"	"Course12_EC_Obtained"	"Course13_EC_Obtained"	"Course1_Weighted"	"Course2_Weighted"	"Course3_Weighted"	"Course4_Weighted"	"Course5_Weighted"	"Course6_Weighted"	"Course7_Weighted"	"Course8_Weighted"	"Course9_Weighted"	"Course10_Weighted"	"Course11_Weighted"	"Course12_Weighted"	"Course13_Weighted"	"Course1_Passed"	"Course2_Passed"	"Course3_Passed"	"Course4_Passed"	"Course5_Passed"	"Course6_Passed"	"Course7_Passed"	"Course8_Passed"	"Course9_Passed"	"Course10_Passed"	"Course11_Passed"	"Course12_Passed"	"Course13_Passed"
612	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.36	6	8	0	0	"Yes"	59	407.5	59	6.90677966101695	NA	NA	NA	7	6.5	7	7.5	7.5	6	8.5	6.5	7	NA	6	7	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	0	6	6	6	35	32.5	42	22.5	22.5	18	34	39	42	0	36	42	42	1	1	1	1	1	1	1	1	1	0	1	1	1
613	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	471.5	60	7.85833333333333	0.5	0.13	17.8133333333333	8	7.5	7	6	8.5	7.5	9	9	6.5	7	7.5	8.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	37.5	42	18	25.5	22.5	36	54	39	7	45	51	54	1	1	1	1	1	1	1	1	1	1	1	1	1
614	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	445	60	7.41666666666667	0.476666666666667	0.126666666666667	17.6666666666667	6	9	7	7.5	9	7.5	6	9	7	7	7	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	45	42	22.5	27	22.5	24	54	42	7	42	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1
616	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	57	417.5	60	6.95833333333333	0.513333333333333	0.11	17.0866666666667	7	7.5	7.5	2.5	7.5	8	6.5	8	7	7	6.5	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	6	6	6	35	37.5	45	7.5	22.5	24	26	48	42	7	39	36	48	1	1	1	0	1	1	1	1	1	1	1	1	1
617	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	497	60	8.28333333333333	0.513333333333333	0.143333333333333	17.5	8.5	8.5	9	7.5	7.5	8	9	9	8.5	7	7.5	7	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	42.5	54	22.5	22.5	24	36	54	51	7	45	42	54	1	1	1	1	1	1	1	1	1	1	1	1	1
618	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	423.5	60	7.05833333333333	0.48	0.153333333333333	17.77	6.5	8.5	6	8	8	6.5	7	7.5	6.5	7	7.5	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	42.5	36	24	24	19.5	28	45	39	7	45	36	45	1	1	1	1	1	1	1	1	1	1	1	1	1
620	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	437.5	60	7.29166666666667	NA	NA	NA	6.5	8	8	6	7	7	8.5	7.5	7.5	7	6	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	40	48	18	21	21	34	45	45	7	36	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
621	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	488.5	60	8.14166666666667	0.563333333333333	0.0666666666666667	17.4966666666667	8	9.5	7.5	7.5	10	7.5	8.5	9	4	7	9	9	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	1	6	6	6	40	47.5	45	22.5	30	22.5	34	54	24	7	54	54	54	1	1	1	1	1	1	1	1	0	1	1	1	1
622	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	50	390	60	6.5	NA	NA	NA	7	7	6.5	8.5	8	7.5	4	6.5	7	7	3.5	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	0	6	6	1	0	6	6	35	35	39	25.5	24	22.5	16	39	42	7	21	39	45	1	1	1	1	1	1	0	1	1	1	0	1	1
624	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	404.5	60	6.74166666666667	0.463333333333333	0.106666666666667	18.0666666666667	7.5	6	6.5	6.5	7	6.5	6	7.5	7	7	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	30	39	19.5	21	19.5	24	45	42	7	36	36	48	1	1	1	1	1	1	1	1	1	1	1	1	1
625	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	524	60	8.73333333333333	0.476666666666667	0.13	17.7066666666667	8	10	8	8.5	10	6.5	8.5	9.5	8.5	7	9.5	8.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	50	48	25.5	30	19.5	34	57	51	7	57	51	54	1	1	1	1	1	1	1	1	1	1	1	1	1
626	"V"	"English"	"Dutch"	"Dutch in English track"	"DuringYear1"	1	6.5	7	7	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	415.5	60	6.925	NA	NA	NA	6	7	6	6	7.5	7	6	7.5	7	7	6	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	35	36	18	22.5	21	24	45	42	7	36	48	51	1	1	1	1	1	1	1	1	1	1	1	1	1
629	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	5	88	23	3.82608695652174	NA	NA	NA	6	2.5	4	NA	2.5	NA	3.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	30	12.5	24	0	7.5	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
630	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	468	60	7.8	NA	NA	NA	8	9	7	8.5	10	7.5	8.5	8	6.5	7	7	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	45	42	25.5	30	22.5	34	48	39	7	42	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
631	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	13	150.5	32	4.703125	NA	NA	NA	6	6	5	4.5	7	NA	5	1	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	0	0	0	0	0	0	0	0	30	30	30	13.5	21	0	20	6	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
632	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	47	384	59	6.50847457627119	0.48	0.103333333333333	17.26	6	8	7	6.5	9	7.5	6.5	7.5	4	NA	3	6	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	0	0	0	6	6	30	40	42	19.5	27	22.5	26	45	24	0	18	36	54	1	1	1	1	1	1	1	1	0	0	0	1	1
633	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	489	60	8.15	0.533333333333333	0.13	17.0233333333333	7	8	7.5	7.5	8.5	8	9.5	9	7	7	9	8.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	40	45	22.5	25.5	24	38	54	42	7	54	51	51	1	1	1	1	1	1	1	1	1	1	1	1	1
634	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	457	60	7.61666666666667	0.503333333333333	0.136666666666667	17.41	6.5	8.5	7.5	6.5	8	8.5	7.5	8	8	7	6.5	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	42.5	45	19.5	24	25.5	30	48	48	7	39	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
635	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	45	389	60	6.48333333333333	NA	NA	NA	7.5	7	7.5	5	7.5	9	6.5	3.5	7.5	7	4.5	7	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	0	6	1	0	6	6	37.5	35	45	15	22.5	27	26	21	45	7	27	42	39	1	1	1	0	1	1	1	0	1	1	0	1	1
636	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	43	367	60	6.11666666666667	0.54	0.09	16.8433333333333	7	4.5	5	6	6	6.5	7	7	6.5	7	6	4.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	3	3	3	4	6	6	1	6	0	6	35	22.5	30	18	18	19.5	28	42	39	7	36	27	45	1	0	0	1	1	1	1	1	1	1	1	0	1
637	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	44	401	59	6.79661016949153	0.473333333333333	0.106666666666667	17.15	7.5	8.5	4	8	10	5	7.5	6.5	4	NA	6.5	7	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	6	0	0	6	6	6	37.5	42.5	24	24	30	15	30	39	24	0	39	42	54	1	1	0	1	1	0	1	1	0	0	1	1	1
639	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	449.5	60	7.49166666666667	NA	NA	NA	7	8.5	7	7	8.5	7.5	6.5	9	7	7	7	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	42.5	42	21	25.5	22.5	26	54	42	7	42	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
640	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	441.5	60	7.35833333333333	NA	NA	NA	7.5	6.5	7.5	7.5	6	7	9	8	8.5	7	6	6	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	32.5	45	22.5	18	21	36	48	51	7	36	36	51	1	1	1	1	1	1	1	1	1	1	1	1	1
641	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	42	350	60	5.83333333333333	NA	NA	NA	6.5	6	8	6	7	6.5	6	2	7	7	5	4.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	0	6	1	0	0	6	32.5	30	48	18	21	19.5	24	12	42	7	30	27	39	1	1	1	1	1	1	1	0	1	1	0	0	1
643	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	51	409	60	6.81666666666667	0.54	0.133333333333333	17.5233333333333	7	7	7.5	5	8	8	8	7	7	7	3	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	0	6	6	35	35	45	15	24	24	32	42	42	7	18	42	48	1	1	1	0	1	1	1	1	1	1	0	1	1
644	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	7.58	7	9	0	0	"Yes"	60	446	60	7.43333333333333	0.493333333333333	0.106666666666667	17.0766666666667	7	7	8	7.5	9	6.5	6	8.5	7.5	7	6	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	35	48	22.5	27	19.5	24	51	45	7	36	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
646	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	431.5	60	7.19166666666667	0.473333333333333	0.14	17.29	6.5	8	7	6	8	8	7	7.5	8	7	7	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	40	42	18	24	24	28	45	48	7	42	36	45	1	1	1	1	1	1	1	1	1	1	1	1	1
647	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.83	6	8	0	0	"Yes"	60	476.5	60	7.94166666666667	0.503333333333333	0.183333333333333	16.9933333333333	8.5	9.5	7	8	10	7.5	7.5	7.5	7	7	8	8	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	47.5	42	24	30	22.5	30	45	42	7	48	48	48	1	1	1	1	1	1	1	1	1	1	1	1	1
648	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	48	386.5	54	7.15740740740741	NA	NA	NA	6	9	NA	6.5	7	8	6	8	6.5	7	5	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	0	6	6	30	45	0	19.5	21	24	24	48	39	7	30	48	51	1	1	0	1	1	1	1	1	1	1	0	1	1
651	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	482.5	60	8.04166666666667	0.55	0.17	17.4933333333333	7	7.5	7.5	7.5	10	7.5	8.5	9	7.5	7	7	9	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	37.5	45	22.5	30	22.5	34	54	45	7	42	54	54	1	1	1	1	1	1	1	1	1	1	1	1	1
652	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	424.5	60	7.075	0.49	0.16	17.27	7	7.5	7.5	6.5	6	6.5	7.5	7.5	7	7	6	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	37.5	45	19.5	18	19.5	30	45	42	7	36	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1
653	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	57	433.5	60	7.225	0.47	0.116666666666667	17.2233333333333	6	7.5	7	4.5	8.5	8	6.5	7.5	7.5	7	8	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	6	1	6	6	6	30	37.5	42	13.5	25.5	24	26	45	45	7	48	45	45	1	1	1	0	1	1	1	1	1	1	1	1	1
654	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	405	60	6.75	NA	NA	NA	6.5	8	4	6.5	8	6	6	6.5	7	7	6.5	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	32.5	40	24	19.5	24	18	24	39	42	7	39	45	51	1	1	0	1	1	1	1	1	1	1	1	1	1
656	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	38	349	53	6.58490566037736	0.453333333333333	0.17	16.1266666666667	6.5	7.5	5	6	8	5	7.5	8.5	4	NA	6	NA	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	6	0	0	6	0	6	32.5	37.5	30	18	24	15	30	51	24	0	36	0	51	1	1	0	1	1	0	1	1	0	0	1	0	1
657	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	3	95.5	26	3.67307692307692	NA	NA	NA	2.5	3.5	5	2.5	6	NA	2.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	3	0	0	0	0	0	0	0	0	12.5	17.5	30	7.5	18	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
659	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	454.5	60	7.575	0.516666666666667	0.16	17.7466666666667	6	7.5	7.5	7.5	6	8.5	6.5	8	7.5	7	8.5	8.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	37.5	45	22.5	18	25.5	26	48	45	7	51	51	48	1	1	1	1	1	1	1	1	1	1	1	1	1
660	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	495	60	8.25	0.493333333333333	0.113333333333333	17.0766666666667	9	9.5	8.5	6.5	9.5	6.5	8.5	9.5	7	7	7.5	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	45	47.5	51	19.5	28.5	19.5	34	57	42	7	45	48	51	1	1	1	1	1	1	1	1	1	1	1	1	1
661	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	17	189.5	41	4.6219512195122	NA	NA	NA	6	7	4	5	8	3.5	6	2	NA	NA	2.5	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	0	4	0	0	0	0	0	0	30	35	24	15	24	10.5	24	12	0	0	15	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0
662	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.56	6	7	0	0	"Yes"	48	368.5	60	6.14166666666667	0.513333333333333	0.273333333333333	18.06	6	6	4	6	6	6.5	6	7.5	6.5	7	5	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	0	6	6	30	30	24	18	18	19.5	24	45	39	7	30	36	48	1	1	0	1	1	1	1	1	1	1	0	1	1
663	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	453.5	60	7.55833333333333	0.476666666666667	0.123333333333333	17.0766666666667	6	9	8	6.5	6.5	8.5	7	7.5	7.5	7	6.5	8.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	45	48	19.5	19.5	25.5	28	45	45	7	39	51	51	1	1	1	1	1	1	1	1	1	1	1	1	1
664	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	496	60	8.26666666666667	0.493333333333333	0.106666666666667	17.1666666666667	7	9.5	8	8	9	7.5	9	9	7.5	7	6.5	9	9.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	47.5	48	24	27	22.5	36	54	45	7	39	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1
665	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	438.5	60	7.30833333333333	0.466666666666667	0.126666666666667	17.0333333333333	7	8	7.5	6.5	8	7	8.5	8	6.5	7	6	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	40	45	19.5	24	21	34	48	39	7	36	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1
666	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	14	4	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	45	396.5	60	6.60833333333333	NA	NA	NA	8	7.5	4	5	8	7	7.5	8.5	4	7	7	6.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	3	4	6	0	1	6	6	6	40	37.5	24	15	24	21	30	51	24	7	42	39	42	1	1	0	0	1	1	1	1	0	1	1	1	1
668	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	36	351	60	5.85	NA	NA	NA	5	7	6.5	6	6	4	5	5	4	7	8	6	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	6	3	3	0	0	0	0	1	6	6	6	25	35	39	18	18	12	20	30	24	7	48	36	39	0	1	1	1	1	0	0	0	0	1	1	1	1
670	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"No"	39	349	60	5.81666666666667	NA	NA	NA	7.5	6	8	6	6.5	4	6	2	7.5	7	4.5	5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	0	4	0	6	1	0	0	6	37.5	30	48	18	19.5	12	24	12	45	7	27	30	39	1	1	1	1	1	0	1	0	1	1	0	0	1
671	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	483.5	60	8.05833333333333	0.523333333333333	0.0966666666666667	16.68	7.5	9	8.5	8	8	7	8.5	8.5	7.5	7	7	8	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	45	51	24	24	21	34	51	45	7	42	48	54	1	1	1	1	1	1	1	1	1	1	1	1	1
672	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	24	6	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	53	15	3.53333333333333	NA	NA	NA	3	NA	4	NA	NA	NA	3.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	24	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
674	"V"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	9	127.5	26	4.90384615384615	NA	NA	NA	5	6	4	3	4.5	NA	6.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	0	0	0	0	4	0	0	0	0	0	0	25	30	24	9	13.5	0	26	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
675	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	408.5	60	6.80833333333333	0.466666666666667	0.11	17.2633333333333	6	7.5	8	3	8	4	7	7.5	7	7	6.5	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	0	4	6	6	1	6	6	6	30	37.5	48	9	24	12	28	45	42	7	39	39	48	1	1	1	0	1	0	1	1	1	1	1	1	1
677	"M"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	418.5	60	6.975	NA	NA	NA	8.5	7.5	6.5	6	6	7.5	7.5	6.5	6.5	7	6.5	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	37.5	39	18	18	22.5	30	39	39	7	39	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1
678	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	450	60	7.5	0.453333333333333	0.11	17.2666666666667	8	8	7.5	7	8	6	7.5	8	7	7	7.5	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	40	45	21	24	18	30	48	42	7	45	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
680	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	446	60	7.43333333333333	0.48	0.163333333333333	17.0233333333333	6	8	8	7.5	8	7.5	7.5	7.5	7.5	7	7	6	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	40	48	22.5	24	22.5	30	45	45	7	42	36	54	1	1	1	1	1	1	1	1	1	1	1	1	1
681	"M"	"English"	"German"	"German in English track"	"DuringYear1"	1	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	50	398	60	6.63333333333333	NA	NA	NA	7.5	7	6.5	6	8	7.5	5	5	7	7	6.5	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	0	0	6	1	6	6	6	37.5	35	39	18	24	22.5	20	30	42	7	39	39	45	1	1	1	1	1	1	0	0	1	1	1	1	1
683	"M"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	10	102.5	17	6.02941176470588	NA	NA	NA	6.5	7	NA	5	NA	NA	5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	0	0	0	0	0	0	0	0	0	32.5	35	0	15	0	0	20	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
